10.760027 39.000000 0.051982
10.825127 38.000000 0.050569
10.860563 40.000000 0.051555
10.814419 38.000000 0.049934
10.865316 38.000000 0.050653
10.842933 39.000000 0.050111
10.914168 41.000000 0.054568
10.943747 40.000000 0.050958
10.908432 39.000000 0.050035
10.848730 38.000000 0.052372
10.887643 39.000000 0.050202
10.933259 39.000000 0.052434
10.872474 39.000000 0.050492
10.836890 39.000000 0.049785
10.923041 39.000000 0.051171
10.872193 40.000000 0.050072
10.877791 40.000000 0.055311
10.801491 35.000000 0.054179
10.774887 38.000000 0.052202
10.948785 39.000000 0.052934
