10.000000 0.000441 10.000000 10.000000 0.003148
10.000000 0.000442 10.000000 10.000000 0.003189
10.000000 0.000446 10.000000 10.000000 0.003154
10.000000 0.000446 10.000000 10.000000 0.003119
10.000000 0.000461 10.000000 10.000000 0.003184
10.000000 0.000434 10.000000 10.000000 0.003168
10.000000 0.000429 10.000000 10.000000 0.003178
10.000000 0.000450 10.000000 10.000000 0.003151
10.000000 0.000600 10.000000 10.000000 0.003179
10.000000 0.000436 10.000000 10.000000 0.003150
10.000000 0.000441 10.000000 10.000000 0.003156
10.000000 0.000438 10.000000 10.000000 0.003148
10.000000 0.000433 10.000000 10.000000 0.003091
10.000000 0.000445 10.000000 10.000000 0.003067
10.000000 0.000430 10.000000 10.000000 0.003072
10.000000 0.000431 10.000000 10.000000 0.003078
10.000000 0.000425 10.000000 10.000000 0.003092
10.000000 0.000432 10.000000 10.000000 0.003122
10.000000 0.000439 10.000000 10.000000 0.003053
10.000000 0.000444 10.000000 10.000000 0.003090
