21.271388 0.926048 19.379804 61.000000 2.236110
21.379689 1.125452 19.441943 60.000000 2.214771
21.033490 1.293773 19.174380 61.000000 2.200814
21.315241 0.905088 19.367893 61.000000 2.213277
21.573379 0.997874 19.656293 62.000000 2.202668
21.328492 1.064243 19.611838 63.000000 2.210899
21.231098 0.944089 19.442965 61.000000 2.213272
21.652835 1.501236 19.814522 62.000000 2.218524
21.298660 1.124907 19.574667 64.000000 2.215664
21.278602 1.184527 19.484221 63.000000 2.214922
21.365634 1.042260 19.480545 62.000000 2.211340
21.360895 1.045802 19.367620 61.000000 2.231301
21.192780 1.020218 19.299241 59.000000 2.198954
21.573307 1.075748 19.562974 60.000000 2.224729
21.626898 1.203263 19.650789 63.000000 2.216650
21.085774 0.974348 19.308337 62.000000 2.211144
21.333676 0.963349 19.513319 61.000000 2.237802
20.994506 1.032570 19.172253 61.000000 2.415867
21.195185 0.913780 19.357344 61.000000 2.705969
21.357234 1.107319 19.409243 62.000000 2.257566
