43.911651 63.000000 0.001065
45.296633 63.000000 0.001023
43.115948 62.000000 0.001053
45.202899 65.000000 0.001082
45.257590 67.000000 0.001136
46.067556 65.000000 0.001065
44.962656 62.000000 0.001185
45.448909 65.000000 0.001087
44.560198 65.000000 0.001073
46.506663 68.000000 0.001089
46.173002 69.000000 0.001112
45.961759 66.000000 0.001102
44.160083 65.000000 0.001051
43.868065 62.000000 0.001039
41.073784 62.000000 0.001045
44.618927 65.000000 0.001094
44.451785 68.000000 0.001109
43.302585 60.000000 0.001024
42.458238 60.000000 0.001036
43.492756 60.000000 0.001020
