168.421790 0.078240
162.440595 0.068572
164.337083 0.076392
162.920854 0.096716
166.291696 0.060590
166.250657 0.087144
170.879346 0.040224
161.565758 0.067248
163.613342 0.086810
165.716000 0.053389
164.960110 0.072246
159.260817 0.077216
162.533511 0.072729
166.460636 0.059224
164.266659 0.079742
160.882475 0.069218
165.454425 0.059273
169.378071 0.046426
162.443211 0.079490
168.436687 0.090191
