84.000000 84.000000 0.006467
87.000000 87.000000 0.006639
83.000000 83.000000 0.006333
90.000000 90.000000 0.007212
90.000000 90.000000 0.006402
89.000000 89.000000 0.006311
86.000000 86.000000 0.006601
80.000000 80.000000 0.006388
90.000000 90.000000 0.006272
91.000000 91.000000 0.006294
90.000000 90.000000 0.006234
88.000000 88.000000 0.006319
82.000000 82.000000 0.006135
84.000000 84.000000 0.006299
88.000000 88.000000 0.006667
88.000000 88.000000 0.006801
93.000000 93.000000 0.006345
81.000000 81.000000 0.006517
86.000000 86.000000 0.006320
91.000000 91.000000 0.006541
