0.000000 500.000000 0.000842
0.000000 500.000000 0.000808
0.000000 500.000000 0.000801
0.000000 500.000000 0.000806
0.000000 500.000000 0.000816
0.000000 500.000000 0.000822
0.000000 500.000000 0.000808
0.000000 500.000000 0.000807
0.000000 500.000000 0.000804
0.000000 500.000000 0.000828
0.000000 500.000000 0.000836
0.000000 500.000000 0.000831
0.000000 500.000000 0.000845
0.000000 500.000000 0.000810
0.000000 500.000000 0.000804
0.000000 500.000000 0.000834
0.000000 500.000000 0.000815
0.000000 500.000000 0.000815
0.000000 500.000000 0.000806
0.000000 500.000000 0.000811
