116.000000 0.001224 105.879546 123.000000 0.001937
113.000000 0.001134 104.748759 121.000000 0.001907
116.000000 0.001085 106.350095 121.000000 0.001922
118.000000 0.001125 107.847508 124.000000 0.001956
114.000000 0.001189 104.525186 122.000000 0.001920
115.000000 0.001133 105.379198 121.000000 0.001942
112.000000 0.001144 103.775621 118.000000 0.001874
119.000000 0.001139 108.951666 123.000000 0.001907
114.000000 0.001185 104.712083 119.000000 0.001875
116.000000 0.001164 106.668587 121.000000 0.001904
113.000000 0.001155 104.726959 121.000000 0.001835
115.000000 0.001121 106.164932 120.000000 0.001929
115.000000 0.001088 107.766073 124.000000 0.001885
110.000000 0.001119 101.976082 116.000000 0.001856
117.000000 0.001270 107.249789 122.000000 0.001860
120.000000 0.001051 110.005434 122.000000 0.001915
119.000000 0.001139 109.679004 122.000000 0.001930
114.000000 0.001165 104.939976 117.000000 0.001870
115.000000 0.001106 105.748782 121.000000 0.001893
115.000000 0.001097 106.179954 121.000000 0.001877
