28.435268 40.000000 0.010556
26.920712 37.000000 0.010354
26.949984 36.000000 0.010233
28.347450 39.000000 0.010442
29.536278 40.000000 0.010604
26.371843 36.000000 0.010095
28.738916 40.000000 0.010407
28.515694 38.000000 0.010618
28.012704 37.000000 0.010480
28.944138 40.000000 0.010446
28.236616 40.000000 0.010500
28.784357 42.000000 0.010811
25.537403 35.000000 0.010237
29.538117 40.000000 0.010303
28.017273 41.000000 0.010848
28.025497 40.000000 0.010709
27.611382 38.000000 0.010138
26.737071 37.000000 0.010035
29.658902 43.000000 0.010312
26.950378 39.000000 0.010467
