13.182459 0.009269 5.311111 34.000000 0.000025
12.717816 0.010270 5.244444 37.000000 0.000025
13.271864 0.008158 5.133333 30.000000 0.000024
12.636952 0.009631 5.022222 32.000000 0.000021
12.595788 0.008594 5.911111 32.000000 0.000023
12.805376 0.008591 6.266667 30.000000 0.000021
12.636875 0.008376 5.044444 33.000000 0.000021
12.190105 0.008372 5.666667 35.000000 0.000021
11.969853 0.010016 5.488889 31.000000 0.000022
12.825764 0.009258 5.777778 28.000000 0.000021
12.508421 0.008575 6.177778 36.000000 0.000022
12.660871 0.009245 5.666667 30.000000 0.000026
13.045964 0.008382 4.844444 32.000000 0.000025
13.333086 0.008185 4.666667 32.000000 0.000021
12.713919 0.007923 6.244444 27.000000 0.000021
13.472702 0.009735 6.533333 30.000000 0.000021
11.914735 0.009763 5.066667 33.000000 0.000021
12.321177 0.009547 5.533333 31.000000 0.000024
12.662290 0.009177 4.955556 31.000000 0.000025
12.970508 0.009550 6.133333 32.000000 0.000022
