& 0.950 & 0.7961 & 0.9216 & 0.9372 & 5.1203 & 4.5322 & 4.2721 & 18.7118 & 178.5077 & 1770.3902 & 144365.1148 \\
& 0.975 & 0.8211 & 0.9139 & 0.9245 & 4.2592 & 3.8775 & 3.6957 & 11.3902 & 103.9968 & 1022.2905 & 95927.5989 \\
& 0.990 & 0.8420 & 0.8985 & 0.9044 & 3.1200 & 2.9310 & 2.8412 & 6.8700 & 62.3454 & 608.8512 & 38566.9282 \\
& 0.995 & 0.8478 & 0.8821 & 0.8855 & 2.3680 & 2.2480 & 2.2067 & 5.3173 & 48.9663 & 471.5686 & 11814.6301 \\
& 0.999 & 0.8654 & 0.8707 & 0.8713 & 1.2712 & 1.2583 & 1.2427 & 2.8082 & 25.5904 & 237.0380 & 9.3129 \\
