& 0.900 & 0.7392 & 0.7787 & 0.7815 & 2.3734 & 2.1816 & 2.0905 & 0.5108 & 5.3066 & 49.2075 & 20.1809 \\
& 0.925 & 0.7332 & 0.7656 & 0.7678 & 2.0502 & 1.8857 & 1.8078 & 0.4628 & 4.3458 & 40.2204 & 15.9483 \\
& 0.950 & 0.7206 & 0.7394 & 0.7407 & 1.5891 & 1.4985 & 1.4450 & 0.3835 & 3.3956 & 32.8675 & 8.2005 \\
& 0.975 & 0.7459 & 0.7572 & 0.7582 & 1.2110 & 1.1714 & 1.1351 & 0.2914 & 2.6042 & 24.3231 & 1.8631 \\
& 0.990 & 1.0000 & 1.0000 & 1.0000 & 1.0000 & 1.0000 & 1.0000 & 0.1822 & 1.6308 & 15.1304 & 1.0018 \\
