& 0.900 & 0.9270 & 0.9712 & 0.9752 & 2.7050 & 2.2530 & 2.0232 & 0.8954 & 7.4488 & 76.6151 & 58.8196 \\
& 0.925 & 0.9325 & 0.9708 & 0.9745 & 2.5234 & 2.1253 & 1.9730 & 0.7292 & 6.0458 & 63.0342 & 50.1840 \\
& 0.950 & 0.9411 & 0.9715 & 0.9743 & 2.2981 & 1.9397 & 1.7879 & 0.5587 & 4.7717 & 48.8442 & 42.7688 \\
& 0.975 & 0.9531 & 0.9690 & 0.9703 & 1.8491 & 1.6200 & 1.5382 & 0.3999 & 3.3857 & 34.2001 & 25.9526 \\
& 0.990 & 1.0000 & 1.0000 & 1.0000 & 1.0000 & 1.0000 & 1.0000 & 0.1775 & 1.7352 & 18.0140 & 2.6631 \\
