& 0.900 & 0.7559 & 0.8695 & 0.8806 & 4.1034 & 3.7554 & 3.5263 & 4.4671 & 43.4733 & 406.7114 & 1084.8101 \\
& 0.950 & 0.7756 & 0.8451 & 0.8519 & 3.3665 & 3.0883 & 2.9520 & 2.7899 & 27.3705 & 252.1025 & 621.6615 \\
& 0.975 & 0.7768 & 0.8156 & 0.8198 & 2.4684 & 2.3355 & 2.2635 & 1.7517 & 16.4673 & 155.6643 & 321.9283 \\
& 0.990 & 0.7536 & 0.7690 & 0.7704 & 1.5636 & 1.5005 & 1.4694 & 1.1264 & 10.4208 & 97.3712 & 37.7201 \\
& 0.995 & 0.8002 & 0.8088 & 0.8097 & 1.2343 & 1.2343 & 1.2328 & 0.8521 & 7.8722 & 74.6269 & 3.4266 \\
