& 0.925 & 0.7944 & 0.8866 & 0.8966 & 3.8771 & 3.4721 & 3.3062 & 2.9264 & 28.7782 & 292.8521 & 1150.9912 \\
& 0.950 & 0.8076 & 0.8788 & 0.8861 & 3.5394 & 3.1524 & 3.0212 & 2.2442 & 22.2848 & 223.4141 & 849.4850 \\
& 0.975 & 0.8127 & 0.8570 & 0.8614 & 2.6653 & 2.4679 & 2.3925 & 1.3660 & 13.1644 & 132.6380 & 454.2889 \\
& 0.990 & 0.7941 & 0.8122 & 0.8137 & 1.7032 & 1.6370 & 1.5883 & 0.9131 & 8.3528 & 83.2157 & 100.6594 \\
& 0.995 & 0.8023 & 0.8109 & 0.8117 & 1.3514 & 1.3145 & 1.2885 & 0.6966 & 6.5150 & 62.9666 & 4.3154 \\
