& 0.850 & 0.9056 & 0.9288 & 0.9307 & 1.9285 & 1.6231 & 1.4573 & 0.1026 & 0.8523 & 8.1154 & 4.0544 \\
& 0.900 & 0.8990 & 0.9129 & 0.9143 & 1.5887 & 1.4128 & 1.3366 & 0.0845 & 0.7253 & 6.8986 & 3.3033 \\
& 0.925 & 0.8942 & 0.9095 & 0.9112 & 1.4979 & 1.3265 & 1.2588 & 0.0777 & 0.6493 & 6.2969 & 3.0088 \\
& 0.950 & 0.8933 & 0.9016 & 0.9024 & 1.2812 & 1.1783 & 1.1565 & 0.0673 & 0.5909 & 5.4752 & 2.6748 \\
& 0.975 & 0.9356 & 0.9369 & 0.9370 & 1.0518 & 1.0518 & 1.0518 & 0.0481 & 0.4206 & 3.9649 & 0.8466 \\
