& 0.900 & 0.8400 & 0.9204 & 0.9299 & 3.7099 & 3.2344 & 3.0214 & 2.2067 & 20.5444 & 198.6950 & 1048.5477 \\
& 0.950 & 0.8538 & 0.9127 & 0.9191 & 3.1156 & 2.7492 & 2.6017 & 1.4827 & 13.4749 & 121.3727 & 724.4617 \\
& 0.975 & 0.8648 & 0.8989 & 0.9027 & 2.3895 & 2.1962 & 2.1019 & 0.8559 & 7.5704 & 67.7478 & 456.2471 \\
& 0.990 & 0.8434 & 0.8579 & 0.8594 & 1.6196 & 1.5337 & 1.4915 & 0.6744 & 4.0800 & 46.5179 & 90.1103 \\
& 0.995 & 0.8531 & 0.8595 & 0.8602 & 1.2834 & 1.2430 & 1.2142 & 0.4950 & 4.2763 & 38.8078 & 3.5712 \\
