0.950 2500$\times$2000 & 0.939 & 4.173 \\
0.975 2500$\times$2000 & 0.926 & 3.620 \\
0.990 2500$\times$2000 & 0.905 & 2.799 \\
0.995 2500$\times$2000 & 0.886 & 2.175 \\
0.999 2500$\times$2000 & 0.871 & 1.233 \\
