0.900 100$\times$500 & 0.964 & 1.812 \\
0.925 100$\times$500 & 0.964 & 1.741 \\
0.950 100$\times$500 & 0.960 & 1.580 \\
0.975 100$\times$500 & 0.953 & 1.398 \\
0.990 100$\times$500 & 1.000 & 1.000 \\
