0.900 100$\times$1000 & 0.976 & 1.927 \\
0.925 100$\times$1000 & 0.975 & 1.850 \\
0.950 100$\times$1000 & 0.975 & 1.687 \\
0.975 100$\times$1000 & 0.971 & 1.482 \\
0.990 100$\times$1000 & 1.000 & 1.000 \\
