24.000000 0.002055 20.879395 27.000000 0.000503
28.000000 0.000722 22.292728 30.000000 0.000609
25.000000 0.001552 21.199925 28.000000 0.000525
28.000000 0.004079 22.531216 29.000000 0.000512
27.600000 0.001864 21.834697 30.000000 0.000531
26.000000 0.001919 20.870451 27.000000 0.000510
27.000000 0.000690 22.464443 29.000000 0.000549
27.000000 0.001685 22.661292 31.000000 0.000535
25.500000 0.003835 21.685218 28.000000 0.000508
28.000000 0.002024 23.118523 31.000000 0.000530
25.000000 0.001604 20.779876 28.000000 0.000557
27.333333 0.002033 22.589322 29.000000 0.000514
31.000000 0.000688 23.893171 32.000000 0.000532
28.000000 0.000938 22.912527 30.000000 0.000526
29.000000 0.001630 22.037664 31.000000 0.000567
26.000000 0.001994 21.000004 27.000000 0.000504
28.000000 0.000726 22.395917 30.000000 0.000515
25.000000 0.000688 21.313231 28.000000 0.000487
26.000000 0.001688 22.305849 30.000000 0.000512
26.000000 0.001776 22.006362 29.000000 0.000507
