64.000000 64.000000 0.000008
67.000000 67.000000 0.000008
62.000000 62.000000 0.000009
66.000000 66.000000 0.000008
60.000000 60.000000 0.000009
57.000000 57.000000 0.000008
62.000000 62.000000 0.000009
56.000000 56.000000 0.000009
58.000000 58.000000 0.000008
65.000000 65.000000 0.000009
63.000000 63.000000 0.000009
72.000000 72.000000 0.000008
62.000000 62.000000 0.000009
63.000000 63.000000 0.000009
66.000000 66.000000 0.000009
66.000000 66.000000 0.000009
60.000000 60.000000 0.000009
63.000000 63.000000 0.000008
65.000000 65.000000 0.000008
61.000000 61.000000 0.000009
