15.020543 30.000000 0.001472
14.518964 29.000000 0.001544
14.992851 31.000000 0.001508
14.226657 27.000000 0.001521
14.725188 30.000000 0.001509
14.683283 28.000000 0.001460
14.015571 30.000000 0.001634
15.137280 32.000000 0.001536
14.520279 29.000000 0.001574
15.177339 32.000000 0.001542
15.795789 33.000000 0.001570
14.738705 31.000000 0.001558
14.787697 31.000000 0.001501
14.659960 31.000000 0.001602
14.321016 29.000000 0.001471
14.849517 29.000000 0.001593
14.938245 29.000000 0.001476
14.920995 31.000000 0.001589
14.625893 30.000000 0.001494
15.072381 30.000000 0.001540
