8.475379 30.000000 0.000743
8.940432 29.000000 0.000756
8.834432 30.000000 0.000742
8.767749 33.000000 0.000741
8.964198 32.000000 0.000863
8.994257 33.000000 0.000671
9.021261 31.000000 0.000864
9.073007 32.000000 0.000746
8.916162 30.000000 0.000741
8.547879 25.000000 0.000768
8.697374 31.000000 0.000743
8.863421 28.000000 0.000718
8.831375 30.000000 0.000765
8.522478 30.000000 0.000647
8.826087 30.000000 0.000728
9.097744 32.000000 0.000723
8.626341 30.000000 0.000666
8.797762 31.000000 0.000729
8.727887 30.000000 0.000733
8.645046 30.000000 0.000665
