14.118671 0.006680 8.666667 42.000000 0.000017
14.566547 0.005260 9.444444 32.000000 0.000019
14.637852 0.004376 8.428571 23.000000 0.000018
14.443156 0.004507 8.911111 28.000000 0.000018
14.339156 0.005438 9.000000 28.000000 0.000017
14.472782 0.005535 8.428571 36.000000 0.000017
13.339386 0.006448 8.047619 33.000000 0.000018
14.186759 0.005362 8.861111 35.000000 0.000018
14.208426 0.004926 8.755556 34.000000 0.000019
14.808113 0.004359 8.822222 33.000000 0.000017
14.278068 0.005064 9.177778 29.000000 0.000017
15.041829 0.005005 8.428571 31.000000 0.000018
13.768770 0.006661 8.977778 33.000000 0.000017
13.827383 0.005245 9.500000 34.000000 0.000019
13.575657 0.005218 7.857143 26.000000 0.000017
14.094252 0.005351 8.500000 24.000000 0.000017
14.145706 0.005801 9.166667 36.000000 0.000018
15.093729 0.005223 10.422222 36.000000 0.000017
14.422744 0.004958 8.000000 34.000000 0.000019
14.384396 0.005470 8.027778 37.000000 0.000018
