0.000000 1000.000000 0.001459
0.000000 1000.000000 0.001362
0.000000 1000.000000 0.001360
0.000000 1000.000000 0.001368
0.000000 1000.000000 0.001512
0.000000 1000.000000 0.001365
0.000000 1000.000000 0.001426
0.000000 1000.000000 0.001387
0.000000 1000.000000 0.001404
0.000000 1000.000000 0.001382
0.000000 1000.000000 0.001380
0.000000 1000.000000 0.001328
0.000000 1000.000000 0.001326
0.000000 1000.000000 0.001409
0.000000 1000.000000 0.001386
0.000000 1000.000000 0.001319
0.000000 1000.000000 0.001332
0.000000 1000.000000 0.001328
0.000000 1000.000000 0.001347
0.000000 1000.000000 0.001340
