53.835695 33.074058 44.789078 192.000000 11.698922
53.427447 30.115762 44.697738 186.000000 11.685728
53.425698 32.907662 44.727393 187.000000 11.685318
54.073301 34.009525 44.997037 193.000000 11.728420
53.769265 31.417090 44.860146 191.000000 11.648578
53.351900 31.405571 44.642195 192.000000 11.750915
53.400997 34.787766 44.643765 188.000000 11.670908
53.679965 30.510488 44.922626 191.000000 11.692292
53.256099 29.419053 44.640982 187.000000 11.535871
53.543095 33.996090 44.841675 193.000000 11.699709
53.036147 33.513425 44.523902 186.000000 11.632356
53.483164 32.792719 44.708028 190.000000 11.562413
53.887774 29.221946 44.784239 192.000000 11.514373
53.369157 33.321029 44.565998 192.000000 11.566737
54.136501 30.205888 44.988606 191.000000 11.527727
53.454622 32.129125 44.762006 193.000000 11.537802
53.296956 29.429747 44.506698 187.000000 11.554626
53.472374 32.410574 44.865294 194.000000 11.573253
53.619135 31.534477 44.690813 189.000000 11.560859
53.524372 34.671827 44.735130 189.000000 11.562432
