1061.500000 0.010128 0.000000 1623.000000 0.000036
1067.000000 0.009313 0.000000 1646.000000 0.000036
1071.500000 0.010111 0.000000 1629.000000 0.000035
1055.000000 0.009096 0.000000 1600.000000 0.000035
1078.000000 0.009134 0.000000 1634.000000 0.000035
1073.000000 0.009201 0.000000 1638.000000 0.000035
1072.000000 0.009199 0.000000 1639.000000 0.000035
1073.000000 0.009058 0.000000 1601.000000 0.000034
1067.000000 0.009247 0.000000 1625.000000 0.000035
1081.000000 0.009266 0.000000 1635.000000 0.000035
1079.000000 0.008981 0.000000 1628.000000 0.000035
1083.000000 0.009120 0.000000 1626.000000 0.000036
1070.000000 0.009026 0.000000 1651.000000 0.000035
1062.000000 0.009252 0.000000 1606.000000 0.000035
1064.000000 0.009233 0.000000 1627.000000 0.000035
1072.000000 0.009017 0.000000 1618.000000 0.000036
1066.000000 0.010210 0.000000 1629.000000 0.000039
1057.000000 0.010147 0.000000 1628.000000 0.000034
1062.000000 0.008874 0.000000 1594.000000 0.000036
1083.000000 0.009104 0.000000 1629.000000 0.000055
