87.526195 116.000000 0.172420
91.033901 120.000000 0.184126
91.622368 118.000000 0.170994
91.217476 121.000000 0.189649
91.282055 123.000000 0.176383
88.495768 116.000000 0.183221
85.718575 113.000000 0.206144
86.527962 111.000000 0.174584
88.652292 118.000000 0.190381
89.455916 117.000000 0.178562
89.581160 118.000000 0.169410
88.332215 116.000000 0.192275
90.799001 122.000000 0.178850
82.822776 110.000000 0.173293
91.094547 126.000000 0.184174
89.036288 117.000000 0.179673
91.102650 123.000000 0.179049
91.576773 117.000000 0.164834
88.742977 117.000000 0.171081
87.725860 113.000000 0.164479
