50.572769 0.468230 43.782045 119.000000 1.485948
51.169700 0.494179 43.766958 119.000000 1.441072
50.658849 0.458309 43.537592 114.000000 1.448905
51.179352 0.520258 43.625692 121.000000 1.434339
50.425442 0.479224 43.411562 117.000000 1.410564
50.809056 0.372484 43.343874 116.000000 1.464821
50.570358 0.459184 44.221514 122.000000 1.440702
49.565821 0.429005 42.886705 117.000000 1.464921
50.060330 0.442549 42.885176 115.000000 1.442035
50.665728 0.401305 43.371006 119.000000 1.420072
50.561210 0.478049 43.684943 119.000000 1.417486
49.653097 0.425162 43.074028 116.000000 1.445777
49.156245 0.474766 42.676861 118.000000 1.413936
51.102110 0.413192 43.829653 119.000000 1.465895
51.480790 0.460675 43.779112 118.000000 1.627505
50.678661 0.476620 43.975951 120.000000 1.491663
49.956680 0.423279 42.893954 116.000000 1.535331
49.455820 0.445940 42.969067 120.000000 1.570956
50.598738 0.466118 43.867943 121.000000 1.524802
49.818875 0.481415 43.199437 117.000000 1.433176
