158.000000 158.000000 0.012536
157.000000 157.000000 0.012513
152.000000 152.000000 0.012565
159.000000 159.000000 0.012552
161.000000 161.000000 0.012551
153.000000 153.000000 0.012629
161.000000 161.000000 0.012460
165.000000 165.000000 0.012824
152.000000 152.000000 0.012705
159.000000 159.000000 0.012462
158.000000 158.000000 0.012453
164.000000 164.000000 0.012395
156.000000 156.000000 0.012372
158.000000 158.000000 0.012247
153.000000 153.000000 0.012152
158.000000 158.000000 0.012154
159.000000 159.000000 0.012376
161.000000 161.000000 0.012345
171.000000 171.000000 0.011921
157.000000 157.000000 0.012273
