6.355556 75.000000 0.000043
7.333333 77.000000 0.000043
7.222222 71.000000 0.000043
8.311111 74.000000 0.000042
6.911111 71.000000 0.000045
7.400000 72.000000 0.000046
7.066667 74.000000 0.000043
7.666667 79.000000 0.000043
6.977778 68.000000 0.000044
6.911111 70.000000 0.000045
7.688889 69.000000 0.000042
7.177778 77.000000 0.000043
7.555556 71.000000 0.000045
8.000000 77.000000 0.000043
7.444444 69.000000 0.000043
6.888889 73.000000 0.000042
6.755556 74.000000 0.000043
7.155556 75.000000 0.000043
6.288889 75.000000 0.000043
6.444444 75.000000 0.000045
