9.653649 0.027968 9.014343 25.000000 0.000504
9.797454 0.029222 9.042526 23.000000 0.000492
9.161258 0.025951 8.505609 22.000000 0.000489
9.411078 0.024618 8.741249 22.000000 0.000482
9.282409 0.030028 8.561129 21.000000 0.000478
9.478884 0.029792 8.759707 22.000000 0.000485
9.539308 0.023339 8.701441 23.000000 0.000483
9.771018 0.029453 8.909256 21.000000 0.000490
9.530178 0.023021 8.758687 20.000000 0.000482
9.341921 0.023264 8.716772 22.000000 0.000492
9.201488 0.026654 8.560000 23.000000 0.000487
9.464928 0.026007 8.759051 24.000000 0.000504
9.346333 0.023606 8.576019 22.000000 0.000490
9.315957 0.022033 8.578823 22.000000 0.000480
9.380859 0.026920 8.597536 21.000000 0.000492
9.694876 0.031611 9.022091 24.000000 0.000497
9.543789 0.025810 8.978052 19.000000 0.000503
9.337006 0.029648 8.687355 23.000000 0.000489
9.438378 0.031046 8.704357 23.000000 0.000494
9.277167 0.026878 8.520423 22.000000 0.000492
