172.784689 0.031447 132.180192 252.000000 0.102196
176.199417 0.032694 135.124342 257.000000 0.101092
175.782258 0.026756 134.162979 243.000000 0.097252
173.663120 0.039246 133.749207 258.000000 0.099954
174.654090 0.039844 134.429067 262.000000 0.098720
172.514367 0.036975 133.872377 257.000000 0.099363
172.200400 0.036271 132.327385 256.000000 0.099661
173.223962 0.043096 133.589050 256.000000 0.100515
171.864041 0.041079 132.228010 253.000000 0.098249
167.758294 0.036196 129.058538 246.000000 0.098667
169.020645 0.036477 130.665732 247.000000 0.100182
169.381238 0.037979 132.209992 253.000000 0.098300
172.908793 0.042493 133.468005 256.000000 0.098442
170.296400 0.044733 130.750580 251.000000 0.095715
174.143671 0.030452 134.678803 255.000000 0.093428
173.210071 0.034523 132.216603 254.000000 0.098981
169.384174 0.041734 130.431065 248.000000 0.091151
175.005291 0.037758 133.582798 253.000000 0.091956
170.833333 0.035965 130.988381 248.000000 0.090442
166.664841 0.050790 131.454739 252.000000 0.093159
