40.755220 2.119654 37.222606 118.000000 0.030881
40.815456 2.396436 37.465548 119.000000 0.030678
41.018362 2.103448 37.447022 120.000000 0.029692
40.828728 2.383635 37.435686 119.000000 0.030367
40.837091 2.221763 37.473173 119.000000 0.029936
40.733630 2.132313 37.242573 120.000000 0.029648
41.183711 1.999332 37.530847 120.000000 0.029571
40.611491 2.323134 37.085536 121.000000 0.028715
41.238262 2.147625 37.569586 123.000000 0.028774
41.221781 2.175560 37.473595 121.000000 0.028535
40.766809 1.896224 37.045676 118.000000 0.028983
41.109556 1.958279 37.572017 122.000000 0.029074
40.429200 2.259680 37.051343 119.000000 0.028405
40.756265 2.134273 37.106726 119.000000 0.027928
40.775158 2.111271 37.341594 119.000000 0.027976
41.037687 1.913410 37.216466 120.000000 0.027442
40.980726 2.149268 37.433896 120.000000 0.027723
40.516914 2.104099 36.997564 117.000000 0.027978
40.949935 2.083819 37.374117 118.000000 0.027763
41.282285 1.944467 37.673084 121.000000 0.027494
