20.592031 67.000000 2.395315
20.510623 66.000000 2.395897
20.494758 69.000000 2.354235
20.460924 66.000000 2.374045
20.602574 69.000000 2.362821
20.638003 67.000000 2.386117
20.629956 69.000000 2.351118
20.441654 66.000000 2.344416
20.585909 66.000000 2.371369
20.563273 68.000000 2.318882
20.686581 67.000000 2.371864
20.525695 68.000000 2.369309
20.734912 67.000000 2.371888
20.687771 69.000000 2.376875
20.616848 67.000000 2.346462
20.518362 66.000000 2.382285
20.539729 68.000000 2.358025
20.847568 69.000000 2.391407
20.925186 69.000000 2.351442
20.866175 69.000000 2.380332
