6.041327 0.003742 0.000000 100.000000 0.000003
5.792227 0.004070 0.000000 100.000000 0.000003
6.001490 0.004164 0.000000 100.000000 0.000003
5.453376 0.004606 0.000000 100.000000 0.000003
5.295013 0.003737 0.000000 100.000000 0.000002
6.037601 0.004359 0.000000 100.000000 0.000002
5.684969 0.003926 0.000000 100.000000 0.000003
5.616780 0.003764 0.000000 100.000000 0.000003
5.755414 0.004349 0.000000 100.000000 0.000002
5.567530 0.003811 0.000000 100.000000 0.000003
5.746779 0.004964 0.000000 100.000000 0.000002
5.450428 0.004271 0.000000 100.000000 0.000003
5.834639 0.003725 0.000000 100.000000 0.000002
5.552068 0.003759 0.000000 100.000000 0.000002
5.858876 0.003534 0.000000 100.000000 0.000003
6.149933 0.004183 0.000000 100.000000 0.000003
5.563285 0.004197 0.000000 98.000000 0.000003
5.526679 0.004003 0.000000 100.000000 0.000003
5.662658 0.004165 0.000000 100.000000 0.000003
6.007653 0.004149 0.000000 100.000000 0.000002
