0.900 0.925 0.950 0.975 0.990
10000:0.935594 0.931699 0.922521 0.902398 1.000000|1.760448 1.670449 1.518391 1.253026 1.000000|0.019947 0.016424 0.014095 0.011876 0.007359|0.012167 0.010617 0.008261 0.004357 0.000927
1000:0.932001 0.929278 0.919952 0.901588 1.000000|1.950300 1.794186 1.602247 1.296022 1.000000|0.002046 0.001752 0.001472 0.001221 0.000770|0.012167 0.010617 0.008261 0.004357 0.000927
100:0.898112 0.902119 0.901004 0.893172 1.000000|2.255214 2.054917 1.790922 1.412725 1.000000|0.000237 0.000204 0.000192 0.000133 0.000081|0.012167 0.010617 0.008261 0.004357 0.000927
