0.925 0.950 0.975 0.990 0.995
10000:0.953156 0.950945 0.943277 0.924291 0.894612|3.070943 2.857344 2.401586 1.768275 1.413008|0.276248 0.209200 0.139064 0.072032 0.059413|1.655730 1.310378 0.852809 0.470452 0.071341
1000:0.944298 0.943689 0.938141 0.922023 0.893579|3.275672 3.001738 2.504942 1.849622 1.446983|0.030081 0.022792 0.015283 0.007798 0.006489|1.655730 1.310378 0.852809 0.470452 0.071341
100:0.859812 0.878742 0.893625 0.899937 0.884025|3.791591 3.404377 2.780557 1.983817 1.511294|0.003255 0.002503 0.001737 0.000963 0.000747|1.655730 1.310378 0.852809 0.470452 0.071341
