0.900 0.925 0.950 0.975 0.990
10000:0.878704 0.865759 0.846512 0.814509 0.765215|3.968305 3.721532 3.329147 2.611279 1.652480|0.788015 0.639295 0.519393 0.336773 0.188267|3.203927 2.693272 2.027296 1.045212 0.187598
1000:0.865741 0.854456 0.838659 0.809776 0.763487|4.192288 3.920627 3.475823 2.694717 1.697734|0.079839 0.069149 0.050956 0.038074 0.020111|3.203927 2.693272 2.027296 1.045212 0.187598
100:0.738488 0.741656 0.756835 0.756766 0.743232|4.614898 4.266745 3.792333 2.869257 1.759719|0.008134 0.006850 0.005294 0.003614 0.002108|3.203927 2.693272 2.027296 1.045212 0.187598
