0.900 0.925 0.950 0.975
10000:0.761161 0.744859 0.773301 0.921628|1.338927 1.182089 1.074586 1.019689|0.013270 0.011604 0.010430 0.008422|0.003712 0.002797 0.001271 0.000692
1000:0.760187 0.743202 0.772920 0.921379|1.439347 1.238571 1.125691 1.020725|0.001352 0.001197 0.001082 0.000862|0.003712 0.002797 0.001271 0.000692
100:0.745529 0.727381 0.762877 0.917213|1.523030 1.339432 1.175414 1.021762|0.000143 0.000129 0.000121 0.000096|0.003712 0.002797 0.001271 0.000692
