0.900 0.925 0.950 0.975 0.990
10000:0.975195 0.974510 0.974322 0.970340 1.000000|2.023220 1.973049 1.787894 1.538220 1.000000|0.076615 0.063034 0.048844 0.034200 0.018014|0.058820 0.050184 0.042769 0.025953 0.002663
1000:0.971208 0.970772 0.971485 0.969013 1.000000|2.252963 2.125272 1.939696 1.620040 1.000000|0.007449 0.006046 0.004772 0.003386 0.001735|0.058820 0.050184 0.042769 0.025953 0.002663
100:0.927004 0.932465 0.941142 0.953124 1.000000|2.705038 2.523394 2.298118 1.849136 1.000000|0.000895 0.000729 0.000559 0.000400 0.000177|0.058820 0.050184 0.042769 0.025953 0.002663
