0.900 0.925 0.950 0.975 0.990
10000:0.730901 0.714595 0.692709 0.757511 1.000000|2.128113 1.836896 1.434051 1.096649 1.000000|0.092232 0.074993 0.056368 0.040261 0.027256|0.050414 0.030088 0.011005 0.002255 0.001802
1000:0.727802 0.712239 0.691188 0.756784 1.000000|2.273211 1.923000 1.477815 1.103849 1.000000|0.010134 0.008157 0.006130 0.004319 0.002962|0.050414 0.030088 0.011005 0.002255 0.001802
100:0.683836 0.680433 0.669154 0.741011 1.000000|2.442493 2.036013 1.558220 1.104403 1.000000|0.001056 0.000835 0.000636 0.000459 0.000315|0.050414 0.030088 0.011005 0.002255 0.001802
