0.850 0.900 0.925 0.950 0.975
10000:0.832088 0.815888 0.801780 0.820609 0.934528|1.417877 1.266710 1.158121 1.062457 1.010936|0.007485 0.006273 0.005727 0.005158 0.003620|0.003619 0.002898 0.002477 0.001635 0.000582
1000:0.829998 0.814821 0.800794 0.820142 0.934140|1.556771 1.338682 1.194887 1.086646 1.010936|0.000804 0.000653 0.000600 0.000527 0.000383|0.003619 0.002898 0.002477 0.001635 0.000582
100:0.807520 0.800412 0.790880 0.812169 0.930862|1.788261 1.475429 1.299932 1.168517 1.020656|0.000089 0.000081 0.000068 0.000061 0.000045|0.003619 0.002898 0.002477 0.001635 0.000582
