0.925 0.950 0.975 0.990 0.995
10000:0.896599 0.886068 0.861359 0.813727 0.811674|3.306161 3.021198 2.392526 1.588316 1.288546|0.292852 0.223414 0.132638 0.083216 0.062967|1.150991 0.849485 0.454289 0.100659 0.004315
1000:0.886612 0.878767 0.856957 0.812150 0.810930|3.472133 3.152367 2.467912 1.637038 1.314454|0.028778 0.022285 0.013164 0.008353 0.006515|1.150991 0.849485 0.454289 0.100659 0.004315
100:0.794358 0.807615 0.812709 0.794069 0.802346|3.877105 3.539425 2.665305 1.703160 1.351415|0.002926 0.002244 0.001366 0.000913 0.000697|1.150991 0.849485 0.454289 0.100659 0.004315
