0.950 0.975 0.990 0.995 0.999
10000:0.907018 0.886566 0.855120 0.816260 1.000000|3.819449 3.208240 2.269445 1.673506 1.000000|0.776498 0.508866 0.318413 0.243834 0.080352|20.259959 10.685748 2.888069 0.572088 0.004519
1000:0.895379 0.879184 0.851396 0.814443 1.000000|4.040801 3.313393 2.341290 1.704861 1.000000|0.077580 0.049473 0.034332 0.026075 0.008885|20.259959 10.685748 2.888069 0.572088 0.004519
100:0.788891 0.809162 0.812773 0.795471 1.000000|4.418002 3.597735 2.462312 1.769320 1.000000|0.007708 0.004737 0.003547 0.002803 0.001007|20.259959 10.685748 2.888069 0.572088 0.004519
