0.900 0.950 0.975 0.990 0.995
10000:0.926975 0.911506 0.896077 0.857606 0.834475|3.433883 2.987463 2.447217 1.703165 1.335750|0.395635 0.230076 0.140394 0.091466 0.069661|1.693216 1.057754 0.566465 0.228820 0.012076
1000:0.914962 0.903688 0.891237 0.855935 0.833462|3.683969 3.130505 2.533243 1.750570 1.363049|0.044558 0.026133 0.015116 0.009786 0.007477|1.693216 1.057754 0.566465 0.228820 0.012076
100:0.818351 0.832679 0.844405 0.836127 0.824740|4.131240 3.496317 2.775475 1.847071 1.417012|0.004541 0.002595 0.001685 0.001104 0.000848|1.693216 1.057754 0.566465 0.228820 0.012076
