0.900 0.925 0.950 0.975 0.990
10000:0.825123 0.813376 0.790402 0.767662 0.921321|2.202391 1.961944 1.635204 1.240775 1.049003|0.044988 0.037834 0.031321 0.023910 0.017853|0.027529 0.020666 0.014184 0.003677 0.001140
1000:0.820725 0.810613 0.789063 0.766670 0.920761|2.307612 2.059527 1.699238 1.268108 1.049003|0.004668 0.003964 0.003216 0.002452 0.001900|0.027529 0.020666 0.014184 0.003677 0.001140
100:0.773989 0.771221 0.766584 0.754108 0.916777|2.554338 2.231583 1.827305 1.346510 1.049003|0.000504 0.000413 0.000341 0.000277 0.000220|0.027529 0.020666 0.014184 0.003677 0.001140
