0.900 0.925 0.950 0.975 0.990
10000:0.781522 0.767834 0.740715 0.758151 1.000000|2.090472 1.807770 1.444964 1.135074 1.000000|0.049208 0.040220 0.032868 0.024323 0.015130|0.020181 0.015948 0.008200 0.001863 0.001002
1000:0.778654 0.765557 0.739364 0.757202 1.000000|2.181635 1.885710 1.498529 1.171396 1.000000|0.005307 0.004346 0.003396 0.002604 0.001631|0.020181 0.015948 0.008200 0.001863 0.001002
100:0.739183 0.733171 0.720613 0.745853 1.000000|2.373393 2.050249 1.589078 1.210962 1.000000|0.000511 0.000463 0.000384 0.000291 0.000182|0.020181 0.015948 0.008200 0.001863 0.001002
