0.950 0.975 0.990 0.995 0.999
10000:0.937232 0.924483 0.904427 0.885480 0.871285|4.272141 3.695677 2.841152 2.206662 1.242744|1.770390 1.022290 0.608851 0.471569 0.237038|144.365115 95.927599 38.566928 11.814630 0.009313
1000:0.921578 0.913879 0.898459 0.882057 0.870709|4.532163 3.877529 2.931019 2.248036 1.258307|0.178508 0.103997 0.062345 0.048966 0.025590|144.365115 95.927599 38.566928 11.814630 0.009313
100:0.796136 0.821094 0.842017 0.847809 0.865446|5.120251 4.259181 3.119968 2.367975 1.271206|0.018712 0.011390 0.006870 0.005317 0.002808|144.365115 95.927599 38.566928 11.814630 0.009313
