0.900 0.950 0.975 0.990 0.995
10000:0.929865 0.919140 0.902663 0.859368 0.860159|3.021379 2.601656 2.101860 1.491486 1.214209|0.198695 0.121373 0.067748 0.046518 0.038808|1.048548 0.724462 0.456247 0.090110 0.003571
1000:0.920406 0.912712 0.898923 0.857906 0.859506|3.234362 2.749198 2.196152 1.533745 1.243015|0.020544 0.013475 0.007570 0.004080 0.004276|1.048548 0.724462 0.456247 0.090110 0.003571
100:0.839984 0.853840 0.864832 0.843352 0.853055|3.709858 3.115594 2.389508 1.619642 1.283441|0.002207 0.001483 0.000856 0.000674 0.000495|1.048548 0.724462 0.456247 0.090110 0.003571
