0.950 0.975 0.990 0.995 0.999
10000:0.867395 0.834668 0.785820 0.748200 1.000000|4.404300 3.620767 2.480036 1.704083 1.000000|1.911559 1.239011 0.761756 0.586783 0.168014|52.680413 32.048006 9.718694 1.440217 0.007511
1000:0.853041 0.826155 0.781766 0.746442 1.000000|4.572591 3.723471 2.526307 1.736568 1.000000|0.197039 0.121865 0.080495 0.061824 0.019239|52.680413 32.048006 9.718694 1.440217 0.007511
100:0.718170 0.740939 0.737755 0.725313 1.000000|4.997423 3.982097 2.592973 1.785926 1.000000|0.020600 0.013003 0.008606 0.006652 0.002083|52.680413 32.048006 9.718694 1.440217 0.007511
