220.644294 348.000000 0.062866
226.401538 358.000000 0.062697
223.347574 354.000000 0.063223
227.543939 361.000000 0.062361
219.853596 351.000000 0.062158
218.227855 347.000000 0.060488
224.966846 358.000000 0.064702
220.394789 352.000000 0.062247
224.352723 357.000000 0.062984
221.912570 355.000000 0.064954
223.055504 355.000000 0.063114
226.983243 363.000000 0.064133
226.831643 364.000000 0.062537
222.613431 352.000000 0.063037
221.953562 351.000000 0.062785
226.427202 360.000000 0.062997
219.585372 345.000000 0.061821
221.396162 353.000000 0.063723
233.784490 367.000000 0.063021
229.674463 361.000000 0.063485
