992.000000 992.000000 0.000025
995.000000 995.000000 0.000024
995.000000 995.000000 0.000025
989.000000 989.000000 0.000024
994.000000 994.000000 0.000024
997.000000 997.000000 0.000024
992.000000 992.000000 0.000024
995.000000 995.000000 0.000024
993.000000 993.000000 0.000024
994.000000 994.000000 0.000025
995.000000 995.000000 0.000024
994.000000 994.000000 0.000024
994.000000 994.000000 0.000024
998.000000 998.000000 0.000024
996.000000 996.000000 0.000024
999.000000 999.000000 0.000023
995.000000 995.000000 0.000025
994.000000 994.000000 0.000024
997.000000 997.000000 0.000025
994.000000 994.000000 0.000024
