29.504193 75.000000 2.469792
29.811368 77.000000 2.404315
29.787519 79.000000 2.457940
29.583902 77.000000 2.464490
30.050455 79.000000 2.426841
29.867110 80.000000 2.476860
29.955344 78.000000 2.410379
30.160828 78.000000 2.489725
29.524173 71.000000 2.364332
29.917578 77.000000 2.428844
29.857631 79.000000 2.457425
29.955714 77.000000 2.423502
29.735883 77.000000 2.442392
29.466225 75.000000 2.432657
30.175709 80.000000 2.445365
29.624113 76.000000 2.419227
29.330585 74.000000 2.432107
29.865990 78.000000 2.426696
29.952471 77.000000 2.419104
29.895020 79.000000 2.423825
