7.835262 21.000000 0.000239
7.849944 19.000000 0.000235
7.626933 17.000000 0.000234
7.781967 21.000000 0.000235
7.651515 18.000000 0.000237
8.199104 18.000000 0.000234
7.888281 21.000000 0.000248
7.924613 21.000000 0.000239
7.820746 20.000000 0.000238
7.981100 18.000000 0.000244
7.334063 16.000000 0.000233
7.710270 21.000000 0.000244
7.894545 18.000000 0.000232
8.144712 19.000000 0.000230
7.769408 21.000000 0.000236
7.918202 20.000000 0.000237
7.627863 22.000000 0.000237
7.521348 20.000000 0.000228
7.586184 18.000000 0.000237
8.043304 23.000000 0.000236
