15.762984 52.000000 0.039375
15.873490 52.000000 0.037663
15.800411 51.000000 0.038795
15.672694 51.000000 0.037394
15.807385 52.000000 0.036593
15.616760 54.000000 0.037087
15.966597 54.000000 0.037647
15.638228 53.000000 0.038226
15.800065 52.000000 0.039018
15.454805 50.000000 0.036752
15.744424 52.000000 0.037033
15.827022 55.000000 0.037240
15.752166 51.000000 0.037126
15.623154 51.000000 0.037360
15.757260 52.000000 0.038459
15.701835 51.000000 0.052637
15.791083 53.000000 0.038681
15.906324 48.000000 0.037797
15.818129 52.000000 0.036720
15.762204 53.000000 0.037387
