10.489801 15.000000 0.000671
9.757573 13.000000 0.000639
10.266232 16.000000 0.000657
10.254400 15.000000 0.000662
9.674612 14.000000 0.000636
9.868437 15.000000 0.000640
10.245078 15.000000 0.000673
9.435697 13.000000 0.000633
9.572710 14.000000 0.000650
10.012525 15.000000 0.000647
9.870923 14.000000 0.000633
10.770202 15.000000 0.000652
10.082663 16.000000 0.000658
9.775587 15.000000 0.000663
10.282053 14.000000 0.000637
10.326792 15.000000 0.000642
10.396861 16.000000 0.000662
9.886669 14.000000 0.000623
9.853828 14.000000 0.000647
10.755480 16.000000 0.000661
