26.096299 0.644774 21.993014 75.000000 2.550743
25.033142 0.561603 21.703298 71.000000 2.443374
26.075742 0.622609 22.191241 76.000000 2.480067
25.642570 0.659552 21.793511 73.000000 2.445598
25.645608 0.666251 21.862725 75.000000 2.471509
25.587916 0.612377 21.949355 75.000000 2.492938
25.353399 0.542451 21.795316 75.000000 2.463757
25.535739 0.498333 21.676907 71.000000 2.493840
25.980938 0.658721 22.030035 75.000000 2.492374
25.747735 0.574968 21.985375 74.000000 2.471900
26.087756 0.620360 22.055129 74.000000 2.456667
25.910971 0.649126 22.035576 74.000000 2.449193
25.940166 0.603179 21.939379 72.000000 2.463996
24.911800 0.671230 21.449628 74.000000 2.434337
25.726821 0.521271 21.960965 73.000000 2.480008
25.548155 0.675235 21.833403 73.000000 2.467618
25.647885 0.685353 21.887337 72.000000 2.482555
25.781849 0.648910 21.981698 75.000000 2.469580
25.541703 0.635010 21.808740 75.000000 2.496652
26.086665 0.622280 22.189171 75.000000 2.482824
