21.730055 36.000000 0.012226
22.254439 39.000000 0.013149
22.817873 38.000000 0.012388
23.457949 41.000000 0.012582
21.425686 35.000000 0.012150
23.578556 39.000000 0.012448
22.390922 39.000000 0.012546
22.905816 38.000000 0.013122
23.440823 38.000000 0.014826
21.749515 38.000000 0.013291
24.097260 40.000000 0.012633
23.970810 42.000000 0.013594
23.119831 38.000000 0.012560
23.861507 42.000000 0.013077
21.991313 35.000000 0.012204
22.963944 36.000000 0.012399
22.680809 38.000000 0.012549
21.912302 38.000000 0.012544
22.535992 39.000000 0.012736
23.176331 40.000000 0.012674
