92.000000 0.002278 0.000000 100.000000 0.000011
93.000000 0.002193 0.000000 100.000000 0.000011
88.000000 0.002079 0.000000 100.000000 0.000011
88.000000 0.002190 0.000000 100.000000 0.000011
89.000000 0.002960 0.000000 100.000000 0.000011
89.000000 0.002259 0.000000 100.000000 0.000012
88.000000 0.002151 0.000000 100.000000 0.000012
96.000000 0.002042 0.000000 100.000000 0.000011
90.000000 0.002162 0.000000 100.000000 0.000011
90.000000 0.002162 0.000000 100.000000 0.000012
89.000000 0.002207 0.000000 100.000000 0.000012
93.000000 0.002148 0.000000 100.000000 0.000013
94.000000 0.002112 0.000000 100.000000 0.000011
90.000000 0.002116 0.000000 100.000000 0.000011
90.000000 0.002183 0.000000 100.000000 0.000012
88.000000 0.002158 0.000000 100.000000 0.000010
91.000000 0.002971 0.000000 100.000000 0.000012
88.500000 0.003444 0.000000 100.000000 0.000012
89.000000 0.002126 0.000000 100.000000 0.000011
90.000000 0.002127 0.000000 100.000000 0.000011
